date,nav
29-10-2021,134.92710
28-10-2021,135.10700
27-10-2021,138.65770
26-10-2021,138.67510
25-10-2021,134.64650
22-10-2021,137.53080
21-10-2021,138.96870
20-10-2021,138.40350
19-10-2021,141.13090
18-10-2021,145.15500
14-10-2021,141.93740
13-10-2021,140.37090
12-10-2021,138.37600
11-10-2021,137.37830
08-10-2021,135.84030
07-10-2021,135.96900
06-10-2021,134.36850
05-10-2021,137.32300
04-10-2021,136.49680
01-10-2021,133.38390
30-09-2021,133.23760
29-09-2021,132.46830
28-09-2021,131.46360
27-09-2021,132.53870
24-09-2021,132.26330
23-09-2021,133.09510
22-09-2021,131.37470
21-09-2021,128.69090
20-09-2021,127.05640
17-09-2021,130.08240
16-09-2021,132.40480
15-09-2021,131.79280
14-09-2021,131.40130
13-09-2021,130.84120
09-09-2021,129.79400
08-09-2021,129.34400
07-09-2021,128.46470
06-09-2021,129.10380
03-09-2021,126.62240
02-09-2021,125.62700
01-09-2021,124.80700
31-08-2021,124.76720
30-08-2021,124.88160
27-08-2021,123.30520
26-08-2021,122.51030
25-08-2021,123.33960
24-08-2021,121.61270
23-08-2021,117.66890
20-08-2021,120.34740
18-08-2021,123.33990
17-08-2021,124.32180
16-08-2021,125.93310
13-08-2021,126.71030
12-08-2021,127.83370
11-08-2021,124.66180
10-08-2021,123.91330
09-08-2021,128.58280
06-08-2021,130.76330
05-08-2021,130.95920
04-08-2021,132.15460
03-08-2021,133.60960
02-08-2021,133.66190
30-07-2021,131.48440
29-07-2021,130.98510
28-07-2021,129.62140
27-07-2021,129.86180
26-07-2021,129.79290
23-07-2021,127.93880
22-07-2021,128.05980
20-07-2021,126.46850
19-07-2021,128.10160
16-07-2021,126.89420
15-07-2021,126.55540
14-07-2021,126.21990
13-07-2021,126.17150
12-07-2021,126.33340
09-07-2021,123.79660
08-07-2021,122.96240
07-07-2021,123.65650
06-07-2021,123.37900
05-07-2021,124.23460
02-07-2021,121.15850
01-07-2021,119.76420
30-06-2021,119.09360
29-06-2021,118.16950
28-06-2021,118.41080
25-06-2021,117.49990
24-06-2021,116.34430
23-06-2021,116.31660
22-06-2021,116.10330
21-06-2021,114.99660
18-06-2021,113.40260
17-06-2021,114.31390
16-06-2021,115.14890
15-06-2021,114.91580
14-06-2021,113.69800
11-06-2021,113.49270
10-06-2021,112.36760
09-06-2021,110.92370
08-06-2021,111.94240
07-06-2021,112.04030
04-06-2021,110.78080
03-06-2021,110.49410
02-06-2021,109.67760
01-06-2021,108.84760
31-05-2021,109.62330
28-05-2021,108.65590
27-05-2021,108.80300
26-05-2021,109.14640
25-05-2021,108.40440
24-05-2021,108.57470
21-05-2021,108.13250
20-05-2021,107.33030
19-05-2021,107.27630
18-05-2021,107.90180
17-05-2021,107.15870
14-05-2021,106.47360
12-05-2021,107.42080
11-05-2021,108.69370
10-05-2021,107.69240
07-05-2021,105.33850
06-05-2021,103.24450
05-05-2021,101.30360
04-05-2021,99.38230
03-05-2021,100.07370
30-04-2021,98.31840
29-04-2021,98.59330
28-04-2021,98.55330
27-04-2021,97.32170
26-04-2021,94.40700
23-04-2021,93.51710
22-04-2021,93.52140
20-04-2021,92.44620
19-04-2021,91.28770
16-04-2021,92.29670
15-04-2021,90.61010
13-04-2021,90.74700
12-04-2021,89.92200
09-04-2021,93.15840
08-04-2021,92.24150
07-04-2021,91.20320
06-04-2021,89.41280
05-04-2021,88.38700
01-04-2021,87.75140
31-03-2021,85.37710
30-03-2021,85.01140
26-03-2021,83.85030
25-03-2021,82.93980
24-03-2021,84.72670
23-03-2021,86.19060
22-03-2021,85.52470
19-03-2021,84.62830
18-03-2021,82.90270
17-03-2021,83.78410
16-03-2021,84.73460
15-03-2021,84.33120
12-03-2021,84.47590
10-03-2021,84.10710
09-03-2021,83.41910
08-03-2021,83.90820
05-03-2021,83.59280
04-03-2021,84.99090
03-03-2021,85.11170
02-03-2021,84.56600
01-03-2021,83.59990
26-02-2021,81.83270
25-02-2021,82.48970
24-02-2021,81.29710
23-02-2021,80.82810
22-02-2021,80.07360
19-02-2021,81.10500
18-02-2021,82.25240
17-02-2021,81.26990
16-02-2021,80.63310
15-02-2021,80.09870
12-02-2021,79.88760
11-02-2021,80.01640
10-02-2021,78.65240
09-02-2021,78.15280
08-02-2021,77.19120
05-02-2021,76.34820
04-02-2021,77.14420
03-02-2021,77.02510
02-02-2021,75.43220
01-02-2021,74.56560
29-01-2021,73.41470
28-01-2021,73.01500
27-01-2021,72.59010
25-01-2021,74.31060
22-01-2021,74.90820
21-01-2021,75.78820
20-01-2021,76.84920
19-01-2021,76.09020
18-01-2021,75.47870
15-01-2021,77.31070
14-01-2021,76.92630
13-01-2021,76.36340
12-01-2021,76.34670
11-01-2021,76.13370
08-01-2021,75.86210
07-01-2021,74.77870
06-01-2021,74.88690
05-01-2021,74.43340
04-01-2021,73.72360
01-01-2021,72.67500
31-12-2020,71.98180
30-12-2020,72.06130
29-12-2020,72.09130
28-12-2020,71.82430
24-12-2020,70.38980
23-12-2020,70.02700
22-12-2020,68.27160
21-12-2020,67.14930
18-12-2020,70.66750
17-12-2020,71.00580
16-12-2020,71.27080
15-12-2020,70.93030
14-12-2020,70.88000
11-12-2020,70.73260
10-12-2020,70.79350
09-12-2020,71.05070
08-12-2020,70.98710
07-12-2020,70.94330
04-12-2020,69.34490
03-12-2020,69.09530
02-12-2020,68.33260
01-12-2020,67.69870
27-11-2020,66.60180
26-11-2020,65.94670
25-11-2020,65.62100
24-11-2020,66.19940
23-11-2020,65.66430
20-11-2020,64.98640
19-11-2020,64.86210
18-11-2020,64.79900
17-11-2020,64.79590
13-11-2020,64.17510
12-11-2020,63.40360
11-11-2020,62.70070
10-11-2020,62.06640
09-11-2020,63.30100
06-11-2020,63.15490
05-11-2020,63.25940
04-11-2020,62.33090
03-11-2020,62.34070
02-11-2020,62.39290
30-10-2020,62.29180
29-10-2020,62.10650
28-10-2020,62.06760
27-10-2020,62.20430
26-10-2020,62.37250
23-10-2020,62.67010
22-10-2020,62.02820
21-10-2020,61.96430
20-10-2020,62.03550
19-10-2020,61.82810
16-10-2020,60.91980
15-10-2020,60.62600
14-10-2020,61.91850
13-10-2020,61.99210
12-10-2020,62.02780
09-10-2020,62.04580
08-10-2020,62.36760
07-10-2020,61.90280
06-10-2020,62.17380
05-10-2020,61.77800
01-10-2020,61.28960
30-09-2020,60.86430
29-09-2020,60.78260
28-09-2020,60.90890
25-09-2020,59.28500
24-09-2020,57.85580
23-09-2020,59.04190
22-09-2020,58.68050
21-09-2020,59.46220
18-09-2020,62.13210
17-09-2020,61.81090
16-09-2020,61.42130
15-09-2020,60.55860
14-09-2020,59.95870
11-09-2020,58.65930
10-09-2020,57.37660
09-09-2020,56.16000
08-09-2020,56.91160
07-09-2020,57.29150
04-09-2020,57.21230
03-09-2020,58.07230
02-09-2020,58.37110
01-09-2020,56.71820
31-08-2020,56.12320
28-08-2020,58.31930
27-08-2020,59.13740
26-08-2020,59.57860
25-08-2020,59.41670
24-08-2020,59.40960
21-08-2020,58.09290
20-08-2020,56.86350
19-08-2020,56.66120
18-08-2020,56.35470
17-08-2020,56.01220
14-08-2020,55.32340
13-08-2020,55.79440
12-08-2020,55.84130
11-08-2020,56.06200
10-08-2020,56.10040
07-08-2020,54.09460
06-08-2020,53.68470
05-08-2020,53.65080
04-08-2020,52.70860
03-08-2020,53.17390
31-07-2020,51.48870
30-07-2020,49.65280
29-07-2020,49.44830
28-07-2020,49.10200
27-07-2020,48.14880
24-07-2020,47.51330
23-07-2020,47.30760
22-07-2020,46.31810
21-07-2020,46.11340
20-07-2020,45.99960
17-07-2020,45.47600
16-07-2020,44.97080
15-07-2020,44.65450
14-07-2020,44.48700
13-07-2020,44.55580
10-07-2020,43.52850
09-07-2020,43.24170
08-07-2020,42.86160
07-07-2020,43.06500
06-07-2020,43.17960
03-07-2020,42.94890
02-07-2020,42.98470
01-07-2020,42.71620
30-06-2020,41.71190
29-06-2020,41.73020
26-06-2020,42.14560
25-06-2020,42.18450
24-06-2020,41.64550
23-06-2020,42.48490
22-06-2020,42.10050
19-06-2020,40.89730
18-06-2020,40.33910
17-06-2020,39.95350
16-06-2020,39.60240
15-06-2020,39.69710
12-06-2020,38.58050
11-06-2020,38.52570
10-06-2020,39.33600
09-06-2020,38.22570
08-06-2020,37.82660
05-06-2020,37.89990
04-06-2020,37.11730
03-06-2020,36.98460
02-06-2020,37.03300
01-06-2020,36.14500
29-05-2020,35.57690
28-05-2020,35.58540
27-05-2020,35.56520
26-05-2020,35.03210
22-05-2020,34.82890
21-05-2020,34.66130
20-05-2020,33.80290
19-05-2020,33.47180
18-05-2020,33.42390
15-05-2020,34.50690
14-05-2020,34.67550
13-05-2020,34.46900
12-05-2020,34.20580
11-05-2020,34.44050
08-05-2020,34.62930
07-05-2020,34.78570
06-05-2020,34.84740
05-05-2020,34.83100
04-05-2020,35.14360
30-04-2020,35.75550
29-04-2020,36.09340
28-04-2020,34.83580
27-04-2020,34.59640
24-04-2020,34.03710
23-04-2020,34.39320
22-04-2020,34.06150
21-04-2020,33.92520
20-04-2020,34.70260
17-04-2020,34.55980
16-04-2020,34.44600
15-04-2020,34.09710
13-04-2020,34.05430
09-04-2020,33.72430
08-04-2020,32.32270
07-04-2020,32.22210
03-04-2020,30.76020
01-04-2020,30.95080
31-03-2020,30.79340
30-03-2020,29.98370
27-03-2020,30.12600
26-03-2020,30.08080
25-03-2020,29.58870
24-03-2020,28.65990
23-03-2020,28.96250
20-03-2020,31.69450
19-03-2020,31.00150
18-03-2020,31.65230
17-03-2020,33.23320
16-03-2020,33.86660
13-03-2020,36.22520
12-03-2020,36.04110
11-03-2020,39.26010
09-03-2020,39.49930
06-03-2020,41.21840
05-03-2020,41.77860
04-03-2020,41.41960
03-03-2020,41.96190
02-03-2020,41.59590
28-02-2020,42.01180
27-02-2020,43.75650
26-02-2020,43.87560
25-02-2020,44.55750
24-02-2020,44.73230
20-02-2020,45.47290
19-02-2020,45.31740
18-02-2020,44.67110
17-02-2020,45.13000
14-02-2020,45.80020
13-02-2020,46.11950
12-02-2020,46.48710
11-02-2020,46.65370
10-02-2020,46.39350
07-02-2020,46.21350
06-02-2020,45.34670
05-02-2020,45.38250
04-02-2020,44.61870
03-02-2020,43.88960
31-01-2020,45.18260
30-01-2020,45.40160
29-01-2020,45.62140
28-01-2020,45.18920
27-01-2020,45.00840
24-01-2020,43.62200
23-01-2020,43.29950
22-01-2020,43.23700
21-01-2020,43.36840
20-01-2020,43.74980
17-01-2020,44.23120
16-01-2020,43.86680
15-01-2020,43.77680
14-01-2020,43.62910
13-01-2020,43.12620
10-01-2020,42.32460
09-01-2020,41.79300
08-01-2020,41.01290
07-01-2020,40.96990
06-01-2020,40.48930
03-01-2020,41.44600
02-01-2020,41.48730
01-01-2020,41.14390
31-12-2019,40.86820
30-12-2019,40.36540
27-12-2019,40.28130
26-12-2019,39.96700
24-12-2019,39.78030
23-12-2019,39.85480
20-12-2019,39.95540
19-12-2019,39.99950
18-12-2019,40.06410
17-12-2019,40.01280
16-12-2019,40.03840
13-12-2019,40.25660
12-12-2019,40.13310
11-12-2019,39.92780
10-12-2019,39.88330
09-12-2019,40.39090
06-12-2019,40.55560
05-12-2019,41.07830
04-12-2019,41.05970
03-12-2019,41.01150
02-12-2019,41.05570
29-11-2019,41.37470
28-11-2019,41.38400
27-11-2019,41.19750
26-11-2019,41.32260
25-11-2019,41.10760
22-11-2019,41.30280
21-11-2019,41.55290
20-11-2019,41.19000
19-11-2019,41.34080
18-11-2019,41.14410
15-11-2019,41.14880
14-11-2019,41.07880
13-11-2019,41.43490
11-11-2019,40.89190
08-11-2019,40.91400
07-11-2019,41.21900
06-11-2019,41.09190
05-11-2019,41.23710
04-11-2019,41.78710
01-11-2019,41.16820
31-10-2019,41.27130
30-10-2019,41.32430
29-10-2019,40.94420
25-10-2019,40.42410
24-10-2019,40.50810
23-10-2019,40.78090
22-10-2019,40.45910
18-10-2019,39.92320
17-10-2019,39.10180
16-10-2019,38.71290
15-10-2019,38.73210
14-10-2019,38.73530
11-10-2019,38.69680
10-10-2019,38.65490
09-10-2019,38.67570
07-10-2019,38.56080
04-10-2019,38.81180
03-10-2019,39.33370
01-10-2019,39.47340
30-09-2019,39.83480
27-09-2019,40.78460
26-09-2019,40.77060
25-09-2019,40.53430
24-09-2019,41.33350
23-09-2019,41.44700
20-09-2019,40.14700
19-09-2019,38.75860
18-09-2019,39.35260
17-09-2019,38.99310
16-09-2019,40.13850
13-09-2019,39.89530
12-09-2019,39.75620
11-09-2019,39.73420
09-09-2019,39.11370
06-09-2019,38.55520
05-09-2019,37.96800
04-09-2019,37.89280
03-09-2019,37.99800
30-08-2019,38.28840
29-08-2019,37.96290
28-08-2019,37.91930
27-08-2019,38.51790
26-08-2019,37.47130
23-08-2019,36.59790
22-08-2019,36.46400
21-08-2019,37.44390
20-08-2019,38.28560
19-08-2019,38.98730
16-08-2019,38.90120
14-08-2019,38.85080
13-08-2019,38.27000
09-08-2019,39.68080
08-08-2019,39.23270
07-08-2019,38.58340
06-08-2019,39.37540
05-08-2019,39.04190
02-08-2019,39.91410
01-08-2019,40.11050
31-07-2019,40.61930
30-07-2019,40.29640
29-07-2019,41.99660
26-07-2019,42.95720
25-07-2019,42.89270
24-07-2019,42.77210
23-07-2019,43.35280
22-07-2019,43.27680
19-07-2019,43.70780
18-07-2019,44.41230
17-07-2019,45.10610
16-07-2019,44.91170
15-07-2019,45.04730
12-07-2019,45.10820
11-07-2019,44.78590
10-07-2019,44.53460
09-07-2019,44.87160
08-07-2019,44.46760
05-07-2019,45.88980
04-07-2019,46.61940
03-07-2019,46.34750
02-07-2019,46.22680
01-07-2019,46.33230
28-06-2019,46.07810
27-06-2019,45.90630
26-06-2019,45.79960
25-06-2019,45.59450
24-06-2019,45.41660
21-06-2019,45.61090
20-06-2019,45.57920
19-06-2019,45.23140
18-06-2019,45.55130
17-06-2019,45.70140
14-06-2019,46.15210
13-06-2019,46.47830
12-06-2019,46.67820
11-06-2019,46.64980
10-06-2019,46.54250
07-06-2019,46.68670
06-06-2019,46.74520
04-06-2019,47.44770
03-06-2019,47.48610
31-05-2019,47.67630
30-05-2019,48.09120
29-05-2019,48.14060
28-05-2019,48.35100
27-05-2019,48.70950
24-05-2019,47.51870
23-05-2019,45.85590
22-05-2019,45.92040
21-05-2019,45.39140
20-05-2019,45.72920
17-05-2019,44.64540
16-05-2019,45.35080
15-05-2019,45.27580
14-05-2019,45.64930
13-05-2019,45.28080
10-05-2019,46.45840
09-05-2019,46.62030
08-05-2019,46.78100
07-05-2019,47.30660
06-05-2019,48.08760
03-05-2019,48.68680
02-05-2019,48.71630
30-04-2019,49.22050
26-04-2019,50.34640
25-04-2019,50.21450
24-04-2019,50.64050
23-04-2019,50.50840
22-04-2019,50.29900
18-04-2019,51.49940
16-04-2019,52.48560
15-04-2019,52.69080
12-04-2019,52.79280
11-04-2019,52.43870
10-04-2019,52.28990
09-04-2019,52.43860
08-04-2019,52.67840
05-04-2019,51.95550
04-04-2019,51.57600
03-04-2019,51.89190
02-04-2019,52.36530
01-04-2019,52.75570
29-03-2019,52.20590
28-03-2019,51.97580
27-03-2019,51.56620
26-03-2019,51.24690
25-03-2019,50.61470
22-03-2019,51.31010
20-03-2019,51.54320
19-03-2019,51.79110
18-03-2019,51.65130
15-03-2019,51.94190
14-03-2019,52.05450
13-03-2019,51.81350
12-03-2019,52.00140
11-03-2019,51.90890
08-03-2019,51.04670
07-03-2019,51.32770
06-03-2019,51.40300
05-03-2019,51.29890
01-03-2019,49.86720
28-02-2019,48.78130
27-02-2019,48.33740
26-02-2019,48.34210
25-02-2019,48.87170
22-02-2019,48.19870
21-02-2019,47.60110
20-02-2019,47.15170
19-02-2019,46.83950
18-02-2019,46.71310
15-02-2019,47.33820
14-02-2019,47.64760
13-02-2019,47.99410
12-02-2019,48.39130
11-02-2019,48.88810
08-02-2019,49.57250
07-02-2019,50.23200
06-02-2019,49.78180
05-02-2019,49.57900
04-02-2019,49.61610
01-02-2019,50.10580
31-01-2019,50.56790
30-01-2019,50.08630
29-01-2019,49.65840
28-01-2019,49.61400
25-01-2019,50.93390
24-01-2019,51.54410
23-01-2019,51.86210
22-01-2019,52.22360
21-01-2019,52.56860
18-01-2019,52.80450
17-01-2019,53.11910
16-01-2019,53.40590
15-01-2019,53.42200
14-01-2019,53.05990
11-01-2019,53.15150
10-01-2019,53.33420
09-01-2019,53.41940
08-01-2019,53.43850
07-01-2019,52.78360
04-01-2019,53.04080
03-01-2019,52.69230
02-01-2019,52.98690
01-01-2019,53.37570
31-12-2018,53.24000
28-12-2018,53.09300
27-12-2018,52.55420
26-12-2018,52.58360
24-12-2018,52.69040
21-12-2018,53.13620
20-12-2018,53.53260
19-12-2018,53.77750
18-12-2018,53.05190
17-12-2018,52.81490
14-12-2018,52.65100
13-12-2018,52.67960
12-12-2018,52.49480
11-12-2018,50.95630
10-12-2018,49.31360
07-12-2018,50.44460
06-12-2018,50.78720
05-12-2018,51.74320
04-12-2018,52.53270
03-12-2018,52.32480
30-11-2018,52.15430
29-11-2018,51.81030
28-11-2018,51.71720
27-11-2018,52.20150
26-11-2018,52.05550
22-11-2018,52.42040
21-11-2018,52.94550
20-11-2018,52.74130
19-11-2018,53.40060
16-11-2018,53.18630
15-11-2018,53.43120
14-11-2018,53.51030
13-11-2018,53.65200
12-11-2018,53.45850
09-11-2018,53.65610
06-11-2018,52.13130
05-11-2018,52.28130
02-11-2018,52.23830
01-11-2018,52.27890
31-10-2018,52.02220
30-10-2018,51.62900
29-10-2018,51.34350
26-10-2018,50.49310
25-10-2018,50.62310
24-10-2018,50.99030
23-10-2018,50.92700
22-10-2018,51.06110
19-10-2018,51.02200
17-10-2018,51.16080
16-10-2018,51.43250
15-10-2018,51.16380
12-10-2018,51.11250
11-10-2018,50.85720
10-10-2018,51.05210
09-10-2018,50.64940
08-10-2018,50.81480
05-10-2018,50.61370
04-10-2018,50.74600
03-10-2018,50.94410
01-10-2018,51.11620
28-09-2018,50.91590
27-09-2018,50.96440
26-09-2018,51.15640
25-09-2018,51.23900
24-09-2018,51.05270
21-09-2018,51.35230
19-09-2018,51.53520
18-09-2018,51.54920
17-09-2018,51.83090
14-09-2018,51.92420
12-09-2018,51.64210
11-09-2018,51.58170
10-09-2018,51.70190
07-09-2018,52.07380
06-09-2018,51.95620
05-09-2018,51.94440
04-09-2018,51.95380
03-09-2018,52.27110
31-08-2018,52.47730
30-08-2018,52.46270
29-08-2018,52.58350
28-08-2018,52.54590
27-08-2018,52.39670
24-08-2018,52.43110
23-08-2018,52.37220
21-08-2018,52.38180
20-08-2018,52.36370
16-08-2018,52.19920
14-08-2018,52.23460
13-08-2018,52.14690
10-08-2018,52.25620
09-08-2018,52.10320
08-08-2018,52.06540
07-08-2018,52.08460
06-08-2018,52.01430
03-08-2018,52.04530
02-08-2018,52.03460
01-08-2018,52.06870
31-07-2018,51.92780
30-07-2018,51.84020
27-07-2018,51.82320
26-07-2018,51.80490
25-07-2018,51.73960
24-07-2018,51.79890
23-07-2018,51.77370
20-07-2018,51.76010
19-07-2018,51.71900
18-07-2018,51.76190
17-07-2018,51.85690
16-07-2018,51.64010
13-07-2018,51.76030
12-07-2018,51.80080
11-07-2018,51.71890
10-07-2018,51.67750
09-07-2018,51.67300
06-07-2018,51.65780
05-07-2018,51.54460
04-07-2018,51.55310
03-07-2018,51.50590
02-07-2018,51.41880
29-06-2018,51.37330
28-06-2018,51.30740
27-06-2018,51.39280
26-06-2018,51.46510
25-06-2018,51.38920
22-06-2018,51.44620
21-06-2018,51.48130
20-06-2018,51.39250
19-06-2018,51.30740
18-06-2018,51.33560
15-06-2018,51.32560
14-06-2018,51.20460
13-06-2018,51.18380
12-06-2018,51.14140
11-06-2018,51.12670
08-06-2018,51.10370
07-06-2018,51.03510
06-06-2018,51.00100
05-06-2018,51.04230
04-06-2018,51.07230
01-06-2018,51.13130
31-05-2018,51.31380
30-05-2018,51.44830
29-05-2018,51.43010
28-05-2018,51.48160
25-05-2018,51.22120
24-05-2018,51.05490
23-05-2018,51.00620
22-05-2018,51.14530
21-05-2018,51.08530
18-05-2018,51.10010
17-05-2018,51.08520
16-05-2018,51.02710
15-05-2018,50.99170
14-05-2018,51.10020
11-05-2018,51.24060
10-05-2018,51.14490
09-05-2018,51.24000
08-05-2018,51.39060
07-05-2018,51.32910
04-05-2018,51.18080
03-05-2018,51.27330
02-05-2018,51.31730
27-04-2018,51.25470
26-04-2018,51.36540
25-04-2018,51.40920
24-04-2018,51.44800
23-04-2018,51.35510
20-04-2018,51.33030
19-04-2018,51.46790
18-04-2018,51.59440
17-04-2018,51.70210
16-04-2018,51.69990
13-04-2018,51.73640
12-04-2018,51.60540
11-04-2018,51.56590
10-04-2018,51.72540
09-04-2018,51.87750
06-04-2018,51.91340
05-04-2018,51.92700
04-04-2018,51.67870
03-04-2018,51.66890
31-03-2018,51.47360
28-03-2018,51.45890
27-03-2018,51.27860
26-03-2018,50.85280
23-03-2018,50.88010
22-03-2018,50.91110
21-03-2018,50.88320
20-03-2018,50.89410
19-03-2018,50.91730
16-03-2018,51.02870
15-03-2018,50.96620
14-03-2018,50.84990
13-03-2018,50.88240
12-03-2018,50.87140
09-03-2018,50.82460
08-03-2018,50.76550
07-03-2018,50.73930
06-03-2018,50.69230
05-03-2018,50.68880
01-03-2018,50.76510
28-02-2018,50.76880
27-02-2018,50.77960
26-02-2018,50.85310
23-02-2018,50.80760
22-02-2018,50.61010
21-02-2018,50.70920
20-02-2018,50.78050
16-02-2018,50.94060
15-02-2018,50.97680
14-02-2018,51.09010
12-02-2018,50.95220
09-02-2018,50.83980
08-02-2018,51.00250
07-02-2018,50.87240
06-02-2018,50.70920
05-02-2018,50.81150
02-02-2018,50.82360
01-02-2018,51.04160
31-01-2018,51.22570
30-01-2018,51.24730
29-01-2018,51.17680
25-01-2018,51.37910
24-01-2018,51.44420
23-01-2018,51.50200
22-01-2018,51.53600
19-01-2018,51.44260
18-01-2018,51.51750
17-01-2018,51.71820
16-01-2018,51.52560
15-01-2018,51.74630
12-01-2018,51.69220
11-01-2018,51.66690
10-01-2018,51.58400
09-01-2018,51.74770
08-01-2018,51.69820
05-01-2018,51.70720
04-01-2018,51.63730
03-01-2018,51.58890
02-01-2018,51.50820
01-01-2018,51.65970
29-12-2017,51.63930
28-12-2017,51.47910
27-12-2017,51.64830
26-12-2017,51.58450
22-12-2017,51.58840
21-12-2017,51.63450
20-12-2017,51.53570
19-12-2017,51.62600
18-12-2017,51.54930
15-12-2017,51.56580
14-12-2017,51.55160
13-12-2017,51.44370
12-12-2017,51.44280
11-12-2017,51.55300
08-12-2017,51.64260
07-12-2017,51.63090
06-12-2017,51.51460
05-12-2017,51.53670
04-12-2017,51.59810
01-12-2017,51.63390
30-11-2017,51.62830
29-11-2017,51.69020
28-11-2017,51.69580
27-11-2017,51.72660
24-11-2017,51.56310
23-11-2017,51.56300
22-11-2017,51.61200
21-11-2017,51.70200
20-11-2017,51.65630
17-11-2017,51.39540
16-11-2017,51.32930
15-11-2017,51.29980
14-11-2017,51.34680
13-11-2017,51.42100
10-11-2017,51.42720
09-11-2017,51.48570
08-11-2017,51.44750
07-11-2017,51.50960
06-11-2017,51.55540
03-11-2017,51.65470
02-11-2017,51.59470
01-11-2017,51.58270
31-10-2017,51.60490
30-10-2017,51.61900
27-10-2017,51.68250
26-10-2017,51.76230
25-10-2017,51.70430
24-10-2017,51.67280
23-10-2017,51.50960
18-10-2017,51.57680
17-10-2017,51.49050
16-10-2017,51.50150
13-10-2017,51.48650
12-10-2017,51.48100
11-10-2017,51.42970
10-10-2017,51.44740
09-10-2017,51.38430
06-10-2017,51.41970
05-10-2017,51.29580
04-10-2017,51.24440
03-10-2017,51.28540
29-09-2017,51.20280
28-09-2017,51.18220
27-09-2017,51.10280
26-09-2017,51.16440
25-09-2017,51.19490
22-09-2017,51.14360
21-09-2017,51.18970
20-09-2017,51.30550
19-09-2017,51.33850
18-09-2017,51.28140
15-09-2017,51.27600
14-09-2017,51.34010
13-09-2017,51.34740
12-09-2017,51.45020
11-09-2017,51.01220
08-09-2017,50.92680
07-09-2017,51.01470
06-09-2017,50.97490
05-09-2017,50.99440
04-09-2017,50.95870
01-09-2017,50.95790
31-08-2017,50.91070
30-08-2017,50.86290
29-08-2017,50.87290
28-08-2017,50.98010
24-08-2017,50.85430
23-08-2017,50.89460
22-08-2017,50.80690
21-08-2017,50.95130
18-08-2017,50.97720
17-08-2017,51.03800
16-08-2017,50.83250
14-08-2017,50.86450
11-08-2017,50.77760
10-08-2017,50.89190
09-08-2017,50.95680
08-08-2017,50.89500
07-08-2017,51.03620
04-08-2017,51.10480
03-08-2017,50.97070
02-08-2017,50.89910
01-08-2017,50.71760
31-07-2017,50.64370
28-07-2017,50.65410
27-07-2017,50.68850
26-07-2017,50.73250
25-07-2017,50.63580
24-07-2017,50.69530
21-07-2017,50.65220
20-07-2017,50.63230
19-07-2017,50.70700
18-07-2017,50.65060
17-07-2017,50.99890
14-07-2017,50.99660
13-07-2017,50.90820
12-07-2017,50.86080
11-07-2017,50.82090
10-07-2017,50.74760
07-07-2017,50.62450
06-07-2017,50.58790
05-07-2017,50.56690
04-07-2017,50.56100
03-07-2017,50.53830
30-06-2017,50.49170
29-06-2017,50.39330
28-06-2017,50.40050
27-06-2017,50.41920
23-06-2017,50.39090
22-06-2017,50.41470
21-06-2017,50.43990
20-06-2017,50.39280
19-06-2017,50.39520
16-06-2017,50.34770
15-06-2017,50.28140
14-06-2017,50.28690
13-06-2017,50.30650
12-06-2017,50.22230
09-06-2017,50.22740
08-06-2017,50.18830
07-06-2017,50.14530
06-06-2017,50.02730
05-06-2017,50.17340
02-06-2017,50.15980
01-06-2017,50.06730
31-05-2017,49.97020
30-05-2017,49.99410
29-05-2017,49.89550
26-05-2017,49.83120
25-05-2017,49.71640
24-05-2017,49.64450
23-05-2017,49.65490
22-05-2017,49.70290
19-05-2017,49.54180
18-05-2017,49.49000
17-05-2017,49.52540
16-05-2017,49.55350
15-05-2017,49.54340
12-05-2017,49.40530
11-05-2017,49.41740
10-05-2017,49.44390
09-05-2017,49.39000
08-05-2017,49.39900
05-05-2017,49.37710
04-05-2017,49.45380
03-05-2017,49.41280
02-05-2017,49.41200
28-04-2017,49.46440
27-04-2017,49.52570
26-04-2017,49.59930
25-04-2017,49.56320
24-04-2017,49.53200
21-04-2017,49.52250
20-04-2017,49.50340
19-04-2017,49.48300
18-04-2017,49.37010
17-04-2017,49.29360
13-04-2017,49.44940
12-04-2017,49.43350
11-04-2017,49.44190
10-04-2017,49.32250
07-04-2017,49.34320
06-04-2017,49.38870
05-04-2017,49.50270
03-04-2017,49.47830
31-03-2017,49.48140
30-03-2017,49.40760
29-03-2017,49.40960
28-03-2017,49.41370
27-03-2017,49.37720
24-03-2017,49.33560
23-03-2017,49.29860
22-03-2017,49.19260
21-03-2017,49.18990
20-03-2017,49.10590
17-03-2017,49.07550
16-03-2017,49.06560
15-03-2017,49.03010
14-03-2017,48.93170
10-03-2017,48.92490
09-03-2017,48.96650
08-03-2017,48.98110
07-03-2017,48.97660
06-03-2017,48.99410
03-03-2017,49.02130
02-03-2017,48.98960
01-03-2017,48.97490
28-02-2017,49.02970
27-02-2017,49.02190
23-02-2017,48.96240
22-02-2017,48.93960
21-02-2017,48.95030
20-02-2017,48.94560
17-02-2017,48.98080
16-02-2017,48.96780
15-02-2017,48.91910
14-02-2017,48.88340
13-02-2017,48.89110
10-02-2017,48.88530
09-02-2017,48.84960
08-02-2017,49.01340
07-02-2017,49.33060
06-02-2017,49.33990
03-02-2017,49.35510
02-02-2017,49.34720
